"date"	"time"	"long"	"lat"	"mag"
"2014-03-11"	"20:44:11.00"	"57.5070"	"37.4260"	"3.3"
"2014-03-15"	"23:10:17.20"	"57.6760"	"38.0780"	"3.2"
"2014-03-18"	"17:36:36.40"	"56.1240"	"38.0110"	"3.2"
"2014-03-19"	"17:53:34.00"	"55.8110"	"36.9910"	"4.0"
"2014-03-20"	"22:29:25.10"	"59.0430"	"36.7630"	"3.5"
"2014-03-28"	"03:02:09.30"	"57.1430"	"37.3860"	"3.1"
"2014-04-01"	"02:58:41.40"	"58.4110"	"36.1990"	"3.3"
"2014-04-05"	"04:39:14.70"	"55.6880"	"37.5640"	"3.2"
"2014-04-06"	"12:38:10.10"	"59.3390"	"37.2620"	"4.2"
"2014-04-06"	"15:36:42.90"	"59.3580"	"37.2500"	"3.2"
"2014-04-10"	"00:08:39.90"	"55.6110"	"38.6610"	"4.6"
"2014-04-10"	"02:33:00.40"	"55.6090"	"38.5760"	"3.8"
"2014-04-10"	"16:19:00.34"	"55.6000"	"38.5680"	"3.8"
"2014-04-10"	"23:13:55.80"	"55.6480"	"38.5640"	"4.0"
"2014-04-12"	"04:31:03.10"	"55.8540"	"38.1540"	"3.2"
"2014-04-14"	"11:43:15.10"	"58.4890"	"36.8080"	"3.7"
"2014-04-15"	"22:36:20.20"	"59.3490"	"36.8580"	"3.2"
"2014-04-17"	"01:34:18.20"	"58.8210"	"37.0740"	"3.0"
"2014-04-20"	"02:30:39.50"	"58.3460"	"37.2560"	"3.2"
"2014-04-20"	"04:42:55.50"	"56.8110"	"38.0900"	"3.5"
"2014-04-21"	"02:35:56.90"	"56.2570"	"37.5460"	"4.3"
"2014-04-21"	"03:15:00.05"	"56.2610"	"37.7210"	"3.1"
"2014-04-22"	"10:28:04.80"	"59.6600"	"35.4540"	"3.1"
"2014-04-23"	"09:09:38.40"	"55.2980"	"37.4360"	"3.0"
"2014-04-26"	"02:35:44.90"	"58.5320"	"37.0630"	"3.2"
"2014-05-02"	"16:24:42.40"	"55.8960"	"37.6380"	"3.2"
"2014-05-17"	"12:50:06.00"	"57.7470"	"37.3440"	"3.1"
"2014-05-20"	"12:35:59.90"	"58.7320"	"37.7950"	"3.3"
"2014-05-21"	"07:25:34.80"	"53.9850"	"39.6700"	"4.2"
"2014-05-21"	"15:57:00.21"	"59.2310"	"37.1600"	"3.6"
"2014-05-24"	"10:41:31.10"	"57.4390"	"37.3160"	"3.1"
"2014-05-25"	"06:42:39.70"	"59.2340"	"37.1860"	"3.8"
"2014-06-04"	"20:11:20.70"	"56.7000"	"37.5780"	"3.2"
"2014-06-06"	"09:49:43.40"	"58.7620"	"37.0750"	"3.1"
"2014-06-08"	"04:19:39.20"	"57.2940"	"37.4780"	"3.5"
"2014-06-08"	"21:05:17.70"	"57.1070"	"38.5280"	"3.8"
"2014-06-09"	"02:59:45.30"	"56.8940"	"37.9720"	"3.2"
"2014-06-09"	"04:37:04.40"	"57.0120"	"38.2710"	"3.8"
"2014-06-11"	"05:37:37.70"	"55.8730"	"37.1860"	"3.3"
"2014-06-13"	"07:35:01.40"	"57.2960"	"37.5620"	"3.1"
"2014-06-13"	"23:05:36.90"	"56.8900"	"38.2000"	"3.4"
"2014-06-14"	"09:18:00.27"	"55.9800"	"37.0370"	"3.4"
"2014-06-15"	"02:51:58.40"	"57.2570"	"38.0320"	"3.0"
"2014-06-17"	"06:19:30.80"	"57.2810"	"38.1410"	"3.2"
"2014-06-17"	"18:44:52.10"	"57.0270"	"38.4470"	"3.9"
"2014-06-18"	"00:14:30.20"	"56.8470"	"38.0850"	"3.0"
"2014-06-18"	"03:52:25.70"	"57.3740"	"38.0160"	"3.3"
"2014-06-20"	"06:56:36.30"	"56.1300"	"36.9470"	"3.2"
"2014-06-20"	"11:05:57.30"	"57.1900"	"38.3160"	"3.2"
"2014-06-27"	"20:28:34.90"	"56.4650"	"37.8850"	"3.2"
"2014-07-02"	"05:38:00.15"	"56.2160"	"36.5090"	"4.2"
"2014-07-02"	"13:01:25.10"	"55.4430"	"36.6280"	"3.8"
"2014-07-15"	"21:13:22.90"	"58.4910"	"36.7930"	"3.7"
"2014-07-16"	"22:08:19.50"	"56.9450"	"38.5320"	"4.0"
"2014-07-23"	"00:01:50.50"	"58.8860"	"37.1730"	"3.2"
"2014-07-23"	"01:03:39.10"	"58.8950"	"37.1560"	"3.0"
"2014-07-26"	"01:46:28.20"	"57.0740"	"38.6020"	"3.9"
"2014-07-29"	"03:15:00.29"	"57.5530"	"37.4190"	"3.1"
"2014-07-30"	"06:48:47.90"	"55.7270"	"37.2920"	"3.8"
"2014-08-01"	"07:33:04.70"	"57.7890"	"38.0230"	"3.0"
"2014-08-01"	"22:38:21.00"	"58.3630"	"37.2020"	"3.1"
"2014-08-05"	"04:26:12.50"	"56.8480"	"38.1190"	"3.2"
"2014-08-06"	"04:02:11.00"	"58.3390"	"37.2420"	"3.2"
"2014-08-09"	"23:44:45.70"	"59.6110"	"35.7280"	"3.4"
"2014-08-11"	"17:46:44.40"	"57.4740"	"38.0940"	"3.6"
"2014-08-12"	"14:05:47.70"	"56.9270"	"37.1800"	"3.0"
"2014-08-16"	"05:45:38.00"	"58.4630"	"37.0950"	"3.1"
"2014-08-17"	"03:33:00.38"	"56.6510"	"37.8400"	"3.2"
"2014-08-23"	"02:30:55.10"	"59.2830"	"36.6700"	"4.3"
"2014-08-25"	"14:06:57.80"	"55.0460"	"36.3890"	"3.2"
"2014-08-27"	"12:00:56.80"	"56.5600"	"37.5850"	"3.0"
"2014-08-27"	"12:12:43.80"	"56.3430"	"37.5430"	"3.2"
"2014-08-28"	"22:20:12.30"	"57.7980"	"37.4690"	"3.0"
"2014-08-30"	"22:55:11.30"	"57.7200"	"36.2730"	"3.8"
"2014-08-31"	"16:30:19.90"	"55.6530"	"36.9910"	"3.2"
"2014-09-01"	"09:20:30.90"	"55.4460"	"38.4900"	"3.8"
"2014-09-01"	"12:58:10.30"	"59.2660"	"36.6580"	"3.9"
"2014-09-02"	"08:15:16.40"	"57.6740"	"37.1510"	"3.5"
"2014-09-03"	"14:11:42.40"	"57.3990"	"37.2740"	"3.6"
"2014-09-12"	"15:05:25.30"	"57.2270"	"38.4450"	"3.8"
"2014-09-14"	"13:23:32.00"	"57.7840"	"37.4660"	"3.0"
"2014-09-14"	"23:14:13.30"	"56.8330"	"37.9990"	"3.0"
"2014-09-15"	"10:57:26.70"	"57.6050"	"38.0450"	"3.1"
"2014-09-16"	"02:54:49.50"	"55.0610"	"36.2240"	"3.7"
"2014-09-16"	"05:05:46.40"	"56.5900"	"38.2930"	"3.9"
"2014-09-16"	"05:27:41.40"	"56.5120"	"38.2340"	"4.1"
"2014-09-18"	"19:11:00.21"	"57.7990"	"36.3940"	"3.2"
"2014-09-26"	"00:21:19.10"	"56.6980"	"37.7900"	"3.0"
"2014-09-26"	"12:11:00.38"	"57.1080"	"37.2880"	"3.0"
"2014-09-26"	"13:38:38.90"	"57.4300"	"37.2800"	"3.9"
"2014-09-27"	"19:42:15.70"	"57.6600"	"37.5240"	"3.5"
"2014-09-28"	"12:23:41.20"	"59.2480"	"37.3440"	"4.0"
"2014-09-28"	"14:16:44.30"	"59.2890"	"37.3780"	"3.2"
"2014-09-28"	"19:13:17.70"	"57.0970"	"37.2220"	"3.1"
"2014-09-29"	"09:08:57.10"	"57.4270"	"37.2640"	"3.7"
"2014-09-30"	"11:37:01.10"	"58.4390"	"37.0680"	"3.6"
"2014-10-01"	"00:40:50.50"	"57.3870"	"37.1560"	"3.0"
"2014-10-01"	"01:41:27.50"	"57.4490"	"37.2440"	"3.0"
"2014-10-03"	"12:32:11.20"	"57.4320"	"37.2750"	"3.0"
"2014-10-04"	"02:41:15.00"	"58.3970"	"36.1880"	"3.9"
"2014-10-05"	"02:58:26.50"	"58.4460"	"37.7230"	"3.2"
"2014-10-07"	"08:07:39.40"	"55.2940"	"38.0490"	"3.2"
"2014-10-09"	"09:33:00.09"	"56.8710"	"37.4310"	"4.6"
"2014-10-11"	"19:55:30.80"	"58.4110"	"36.8580"	"3.2"
"2014-10-12"	"00:24:13.50"	"56.8570"	"37.4310"	"3.9"
"2014-10-12"	"09:31:21.50"	"59.6310"	"35.6510"	"3.1"
"2014-10-15"	"04:10:13.80"	"56.9310"	"37.3270"	"3.2"
"2014-10-15"	"19:34:56.50"	"57.6720"	"37.9980"	"3.5"
"2014-10-17"	"18:06:46.00"	"57.5730"	"37.4580"	"3.1"
"2014-10-17"	"20:38:15.00"	"57.5720"	"37.4030"	"3.0"
"2014-10-19"	"08:22:34.10"	"57.2900"	"37.7840"	"3.1"
"2014-10-21"	"20:14:13.00"	"57.3070"	"36.4930"	"3.4"
"2014-10-23"	"15:39:52.50"	"58.1920"	"38.0490"	"3.3"
"2014-10-24"	"11:21:58.20"	"58.8190"	"36.3690"	"3.5"
"2014-10-25"	"01:49:22.00"	"56.8010"	"38.2120"	"3.2"
"2014-10-27"	"07:00:37.30"	"58.4790"	"36.9220"	"3.0"
"2014-10-27"	"21:00:35.10"	"56.2240"	"37.5160"	"4.7"
"2014-10-27"	"21:22:41.20"	"56.2670"	"37.4240"	"3.2"
"2014-10-28"	"10:05:22.30"	"58.1580"	"36.7560"	"3.6"
"2014-10-28"	"19:45:07.10"	"57.4930"	"37.5980"	"3.0"
"2014-10-29"	"06:43:41.10"	"55.6100"	"36.9660"	"3.3"
"2014-10-31"	"01:34:21.10"	"58.4720"	"36.4460"	"3.5"
"2014-10-31"	"04:07:12.40"	"58.8360"	"36.0790"	"3.2"
"2014-11-01"	"00:31:58.40"	"57.4940"	"37.4530"	"3.0"
"2014-11-06"	"09:27:57.10"	"55.7690"	"37.0590"	"4.3"
"2014-11-07"	"10:35:00.08"	"55.8090"	"37.2010"	"3.8"
"2014-11-08"	"14:51:50.50"	"57.6580"	"38.1710"	"3.2"
"2014-11-09"	"10:05:59.10"	"55.8650"	"37.3180"	"3.2"
"2014-11-13"	"12:19:53.00"	"57.3350"	"38.2060"	"3.0"
"2014-11-15"	"04:35:39.80"	"58.9540"	"35.7560"	"3.3"
"2014-11-16"	"00:28:00.59"	"57.4430"	"36.8510"	"3.3"
"2014-11-20"	"01:24:15.90"	"56.0670"	"37.9270"	"3.6"
"2014-11-21"	"02:01:55.20"	"56.2150"	"37.4190"	"3.0"
"2014-11-21"	"02:20:59.20"	"58.9850"	"35.6170"	"3.4"
"2014-11-24"	"00:00:32.40"	"56.5830"	"37.9820"	"3.0"
"2014-11-26"	"13:49:38.80"	"58.3230"	"37.2020"	"3.1"
"2014-12-03"	"18:49:58.00"	"58.3050"	"36.3180"	"3.3"
"2014-12-19"	"15:59:58.20"	"54.1740"	"39.5450"	"3.8"
"2014-12-20"	"08:04:58.80"	"55.7030"	"37.0600"	"3.1"
"2014-12-24"	"04:07:06.90"	"56.5910"	"37.9750"	"3.4"
"2014-12-27"	"17:29:19.40"	"58.6720"	"37.0880"	"3.4"
"2014-12-30"	"07:29:53.10"	"55.6460"	"37.2180"	"4.2"
"2015-01-01"	"02:18:00.52"	"58.6880"	"37.0550"	"3.2"
"2015-01-02"	"21:33:37.70"	"57.1580"	"38.3360"	"3.1"
"2015-01-19"	"09:58:56.70"	"56.6190"	"37.3910"	"3.3"
"2015-01-20"	"17:50:00.53"	"59.2060"	"36.7550"	"3.2"
"2015-01-27"	"23:56:12.00"	"55.4970"	"36.5660"	"3.3"
"2015-02-03"	"15:39:06.10"	"59.2010"	"36.8050"	"3.1"
"2015-02-05"	"09:11:10.80"	"55.4900"	"37.1650"	"3.1"
"2015-02-12"	"07:52:27.50"	"58.8560"	"36.8880"	"3.4"
"2015-02-21"	"09:36:16.00"	"60.8430"	"35.3970"	"3.0"
"2015-02-23"	"16:33:34.70"	"56.1770"	"37.3370"	"3.2"
"2015-02-28"	"10:26:22.70"	"55.8200"	"36.9030"	"3.8"
"2015-03-06"	"09:40:31.70"	"55.3470"	"36.0720"	"3.1"
"2015-03-06"	"16:43:49.20"	"57.4950"	"37.6140"	"3.2"
"2015-03-07"	"17:56:07.70"	"55.9240"	"38.1760"	"3.2"
"2015-03-08"	"11:14:04.40"	"56.1360"	"37.0490"	"3.8"
"2015-03-09"	"07:42:51.20"	"58.3630"	"37.0910"	"3.6"
"2015-03-09"	"08:55:07.90"	"56.6960"	"37.1420"	"3.1"
"2015-03-11"	"09:34:54.70"	"57.9110"	"36.9950"	"3.3"
"2015-03-11"	"18:41:13.00"	"55.8850"	"37.1620"	"3.2"
"2015-03-20"	"18:03:14.40"	"57.2290"	"37.5260"	"3.2"
"2015-03-25"	"09:39:56.30"	"59.2890"	"35.8390"	"3.0"
"2015-03-26"	"12:08:41.90"	"56.2540"	"36.6960"	"3.1"
"2015-04-09"	"18:25:27.50"	"58.3160"	"37.1330"	"3.2"
"2015-04-13"	"10:04:32.10"	"58.9450"	"36.3760"	"3.1"
"2015-04-14"	"16:38:26.80"	"56.4040"	"37.8410"	"3.2"
"2015-04-27"	"22:20:43.70"	"57.4240"	"37.5700"	"3.0"
"2015-05-01"	"10:29:00.45"	"57.8480"	"38.1500"	"3.1"
"2015-05-02"	"23:02:15.00"	"55.8730"	"37.0260"	"3.0"
"2015-05-05"	"12:39:46.80"	"57.8850"	"37.1790"	"3.2"
"2015-05-09"	"01:26:00.37"	"56.7390"	"38.0840"	"3.1"
"2015-05-09"	"17:33:00.57"	"56.7620"	"38.0290"	"3.0"
"2015-05-09"	"23:11:57.50"	"56.8200"	"38.1460"	"3.2"
"2015-05-17"	"15:44:30.00"	"55.7450"	"37.2200"	"3.1"
"2015-05-19"	"01:45:16.30"	"55.5250"	"38.6450"	"4.2"
"2015-05-19"	"08:31:23.40"	"57.7970"	"37.4460"	"3.2"
"2015-05-19"	"20:26:47.30"	"57.7190"	"37.4290"	"4.7"
"2015-05-22"	"14:49:43.50"	"57.7390"	"37.4490"	"3.9"
"2015-05-23"	"04:55:16.40"	"56.5030"	"37.5370"	"3.0"
"2015-05-23"	"18:15:12.90"	"56.7940"	"37.8380"	"3.1"
"2015-05-25"	"23:24:00.50"	"57.3510"	"37.9080"	"3.0"
"2015-05-26"	"02:43:42.90"	"57.3570"	"37.8750"	"3.2"
"2015-05-28"	"05:55:49.70"	"57.9620"	"37.3560"	"3.1"
"2015-05-30"	"06:19:20.30"	"57.5600"	"38.4910"	"3.8"
"2015-05-31"	"12:10:11.10"	"55.6060"	"38.3430"	"3.9"
"2015-06-01"	"17:29:31.20"	"60.2080"	"35.9790"	"3.5"
"2015-06-03"	"10:31:34.50"	"58.0230"	"37.3090"	"3.2"
"2015-06-08"	"10:15:20.20"	"59.6290"	"35.8900"	"3.2"
"2015-06-08"	"18:44:35.80"	"59.3160"	"36.7090"	"3.2"
"2015-06-08"	"19:56:00.04"	"59.6080"	"35.9080"	"3.0"
"2015-06-27"	"04:31:35.30"	"55.4970"	"37.0620"	"3.3"
"2015-07-02"	"06:32:04.50"	"55.9440"	"37.1680"	"3.2"
"2015-07-05"	"01:10:03.40"	"59.2370"	"37.0800"	"3.2"
"2015-07-08"	"03:51:18.40"	"56.2710"	"37.1430"	"3.1"
"2015-07-12"	"21:26:28.70"	"58.4250"	"37.0110"	"3.0"
"2015-07-12"	"23:30:40.50"	"59.4350"	"36.6970"	"3.7"
"2015-07-18"	"06:28:49.30"	"56.3500"	"38.1510"	"3.5"
"2015-07-19"	"07:24:57.90"	"58.5820"	"38.0530"	"3.3"
"2015-07-19"	"22:32:09.20"	"56.9330"	"37.6200"	"3.2"
"2015-07-20"	"09:22:53.30"	"58.3520"	"37.2260"	"3.2"
"2015-07-23"	"07:32:19.40"	"59.2340"	"36.0130"	"3.2"
"2015-07-23"	"19:10:33.00"	"56.9490"	"37.9030"	"3.3"
"2015-07-23"	"23:17:18.70"	"53.6530"	"39.5070"	"3.8"
"2015-08-05"	"13:44:59.00"	"57.3340"	"37.3690"	"3.2"
"2015-08-05"	"16:46:44.00"	"57.3470"	"37.4420"	"3.1"
"2015-08-06"	"06:51:00.59"	"57.3820"	"37.2560"	"3.3"
"2015-08-06"	"21:18:00.10"	"55.5950"	"37.0440"	"3.1"
"2015-08-07"	"19:47:05.10"	"57.3740"	"37.2810"	"3.8"
"2015-08-08"	"00:39:28.10"	"57.3850"	"37.2810"	"3.6"
"2015-08-12"	"09:31:35.70"	"53.8910"	"39.6900"	"4.2"
"2015-08-12"	"19:55:10.20"	"60.6070"	"35.4500"	"3.0"
"2015-08-14"	"06:21:02.80"	"57.5190"	"38.0270"	"3.0"
"2015-08-16"	"03:36:50.90"	"57.4220"	"37.7260"	"3.6"
"2015-08-17"	"13:48:00.36"	"57.0740"	"36.5440"	"3.1"
"2015-08-17"	"17:36:00.70"	"55.2790"	"36.3370"	"4.7"
"2015-08-19"	"05:03:14.80"	"59.9340"	"35.8380"	"3.0"
"2015-08-20"	"04:39:40.10"	"58.7270"	"36.1600"	"3.2"
"2015-08-22"	"14:00:36.70"	"57.5120"	"37.4020"	"3.6"
"2015-08-24"	"06:08:29.50"	"58.4820"	"36.4550"	"3.3"
"2015-08-24"	"16:18:48.90"	"58.4670"	"36.4710"	"3.2"
"2015-08-27"	"20:45:17.70"	"56.7120"	"37.2450"	"3.8"
"2015-08-27"	"22:21:00.20"	"59.4460"	"36.7030"	"3.5"
"2015-08-30"	"14:38:40.20"	"57.7460"	"37.0560"	"4.8"
"2015-08-31"	"02:20:47.70"	"56.8000"	"37.1490"	"3.2"
"2015-09-01"	"02:06:27.40"	"57.7640"	"37.3010"	"3.2"
"2015-09-02"	"04:21:41.80"	"56.0470"	"37.2450"	"3.3"
"2015-09-03"	"22:46:01.90"	"60.7930"	"35.2280"	"3.2"
"2015-09-04"	"00:17:01.80"	"60.7140"	"35.2530"	"3.0"
"2015-09-06"	"20:41:37.30"	"57.8370"	"37.0220"	"3.2"
"2015-09-06"	"22:42:46.40"	"57.8190"	"37.0430"	"3.0"
"2015-09-07"	"11:25:00.06"	"55.9320"	"37.7330"	"3.2"
"2015-09-11"	"13:13:00.38"	"55.6360"	"37.2870"	"3.2"
"2015-09-17"	"10:10:49.40"	"58.0030"	"38.3390"	"3.4"
"2015-09-17"	"19:50:29.40"	"56.4950"	"37.0870"	"3.1"
"2015-09-19"	"08:03:13.70"	"55.9230"	"37.0510"	"3.2"
"2015-09-22"	"09:08:56.00"	"57.2780"	"37.8530"	"3.2"
"2015-10-04"	"13:25:41.50"	"57.6520"	"38.0480"	"3.2"
"2015-10-12"	"21:37:26.90"	"56.9220"	"38.3600"	"5.2"
"2015-10-12"	"21:52:47.00"	"56.8980"	"38.3650"	"3.8"
"2015-10-12"	"22:10:22.40"	"56.7120"	"38.3040"	"3.1"
"2015-10-12"	"22:53:04.80"	"56.9610"	"38.1960"	"3.4"
"2015-10-12"	"23:35:40.90"	"56.9380"	"38.3720"	"3.4"
"2015-10-13"	"01:10:30.50"	"56.9020"	"38.3210"	"3.2"
"2015-10-13"	"08:26:19.00"	"57.0760"	"38.2820"	"3.2"
"2015-10-13"	"09:25:50.30"	"56.8600"	"38.2760"	"3.4"
"2015-10-13"	"10:41:49.10"	"56.7000"	"38.3590"	"3.3"
"2015-10-13"	"14:55:03.10"	"57.1540"	"38.1400"	"3.0"
"2015-10-13"	"17:26:23.10"	"56.9250"	"38.3760"	"4.0"
"2015-10-14"	"02:09:05.80"	"57.0320"	"38.3480"	"3.5"
"2015-10-14"	"16:39:05.50"	"56.9050"	"38.1460"	"3.2"
"2015-10-14"	"21:21:17.10"	"56.9070"	"38.3210"	"3.5"
"2015-10-15"	"00:21:53.70"	"57.0220"	"38.3360"	"3.3"
"2015-10-15"	"07:26:33.30"	"56.8340"	"38.0550"	"3.2"
"2015-10-15"	"16:25:22.90"	"56.8530"	"38.0770"	"3.1"
"2015-10-16"	"12:01:21.90"	"56.8090"	"38.1290"	"3.2"
"2015-10-17"	"11:33:29.50"	"56.9370"	"38.2040"	"3.2"
"2015-10-18"	"13:08:00.36"	"56.8530"	"38.0290"	"3.0"
"2015-10-19"	"09:38:08.30"	"56.9200"	"38.2450"	"3.5"
"2015-10-19"	"15:54:46.30"	"56.8450"	"38.0610"	"3.0"
"2015-10-22"	"02:32:56.30"	"56.8310"	"38.1360"	"3.2"
"2015-10-23"	"19:52:00.30"	"55.8480"	"37.6560"	"3.0"
"2015-10-24"	"00:46:53.50"	"55.8450"	"37.6730"	"3.5"
"2015-10-24"	"14:13:00.11"	"56.9270"	"38.3060"	"3.5"
"2015-10-24"	"21:18:32.50"	"56.6850"	"37.4340"	"3.2"
"2015-10-25"	"06:20:40.90"	"56.4310"	"37.2810"	"3.5"
"2015-10-26"	"05:42:20.20"	"56.9840"	"38.3730"	"3.1"
"2015-10-26"	"05:46:00.08"	"56.9240"	"38.3310"	"3.4"
"2015-10-26"	"06:11:40.50"	"56.9470"	"38.3240"	"3.4"
"2015-10-26"	"06:15:51.40"	"57.0170"	"38.3470"	"3.2"
"2015-10-28"	"11:31:51.20"	"56.9680"	"38.2960"	"3.1"
"2015-10-30"	"05:08:03.90"	"57.5240"	"38.2700"	"3.4"
"2015-10-30"	"14:30:16.40"	"60.2320"	"35.8350"	"3.6"
"2015-11-01"	"22:13:05.50"	"55.8740"	"37.4670"	"3.2"
"2015-11-02"	"16:59:50.80"	"56.9270"	"38.2070"	"3.5"
"2015-11-03"	"05:18:12.70"	"56.9660"	"38.2670"	"3.0"
"2015-11-03"	"12:28:47.40"	"57.6310"	"37.4150"	"3.0"
"2015-11-06"	"10:04:45.50"	"58.5560"	"36.5620"	"3.2"
"2015-11-07"	"21:12:11.90"	"55.4040"	"36.6870"	"3.1"
"2015-11-08"	"13:38:01.20"	"56.9420"	"38.2600"	"3.8"
"2015-11-10"	"16:25:32.80"	"55.2900"	"36.3420"	"3.6"
"2015-11-16"	"17:03:00.12"	"56.9250"	"38.3430"	"4.6"
"2015-11-20"	"20:06:50.20"	"56.8500"	"38.0890"	"3.0"
"2015-11-21"	"03:29:25.70"	"56.9480"	"38.2710"	"3.6"
"2015-11-22"	"08:42:29.30"	"57.0350"	"38.3030"	"3.4"
"2015-11-23"	"23:11:36.90"	"55.4860"	"36.5240"	"3.5"
"2015-11-25"	"03:18:26.10"	"54.3060"	"39.0860"	"3.8"
"2015-11-28"	"11:24:58.90"	"58.2320"	"37.2200"	"3.0"
"2015-12-05"	"21:51:39.70"	"57.4830"	"37.1770"	"3.3"
"2015-12-12"	"20:08:40.50"	"59.9530"	"36.0990"	"3.0"
"2015-12-15"	"07:59:27.20"	"56.8760"	"38.1120"	"3.1"
"2015-12-16"	"08:33:32.40"	"56.9640"	"38.2510"	"3.4"
"2015-12-17"	"05:39:16.10"	"54.0060"	"39.5410"	"3.8"
"2015-12-18"	"16:24:14.00"	"55.4660"	"37.1700"	"3.2"
"2015-12-19"	"19:10:05.40"	"58.5630"	"37.7570"	"3.7"
"2015-12-20"	"03:41:22.40"	"56.1930"	"37.5200"	"3.2"
"2015-12-25"	"05:43:08.70"	"56.7620"	"38.1880"	"3.1"
"2015-12-25"	"21:31:38.10"	"58.6400"	"36.5820"	"3.2"
"2015-12-28"	"10:47:00.14"	"55.6970"	"37.2840"	"3.2"
"2015-12-28"	"12:33:42.10"	"55.6960"	"37.3100"	"3.3"
"2016-01-03"	"15:49:26.00"	"57.4620"	"38.3490"	"3.2"
"2016-01-06"	"01:58:52.50"	"55.6690"	"37.1030"	"3.0"
"2016-01-07"	"11:00:46.90"	"56.7450"	"37.9960"	"3.1"
"2016-01-08"	"22:10:17.10"	"57.7540"	"37.9830"	"3.0"
"2016-01-10"	"18:32:00.27"	"58.5150"	"36.1670"	"3.3"
"2016-01-11"	"14:35:41.10"	"59.4900"	"35.7800"	"3.4"
"2016-01-14"	"19:34:49.50"	"57.7390"	"36.3890"	"3.3"
"2016-01-24"	"21:05:32.80"	"57.7390"	"37.4670"	"3.7"
"2016-01-25"	"14:53:54.00"	"57.0990"	"37.2200"	"3.0"
"2016-01-31"	"08:07:54.90"	"56.3760"	"37.0290"	"3.9"
"2016-02-02"	"13:38:51.50"	"58.5880"	"37.0450"	"3.0"
"2016-02-03"	"07:17:41.20"	"57.2240"	"37.1390"	"3.4"
"2016-02-03"	"18:05:32.70"	"58.6210"	"36.5590"	"3.0"
"2016-02-04"	"18:02:00.47"	"59.5920"	"36.8750"	"3.2"
"2016-02-11"	"15:35:37.50"	"57.0990"	"36.3690"	"3.2"
"2016-02-21"	"02:56:00.12"	"55.6190"	"37.4950"	"3.1"
"2016-02-21"	"06:23:22.50"	"56.5220"	"38.2360"	"3.8"
"2016-02-26"	"03:09:28.30"	"58.1020"	"36.9670"	"3.0"
"2016-02-29"	"14:18:03.00"	"56.8320"	"38.1080"	"3.2"
"2016-03-02"	"13:27:27.20"	"57.6640"	"36.3310"	"3.1"
"2016-03-02"	"16:07:06.40"	"58.3270"	"37.8780"	"3.8"
"2016-03-02"	"19:30:15.50"	"58.3310"	"37.8220"	"3.1"
"2016-03-03"	"14:38:08.00"	"58.8090"	"36.5910"	"3.0"
"2016-03-03"	"20:50:20.80"	"59.4790"	"35.4480"	"3.2"
"2016-03-04"	"14:57:25.00"	"56.0670"	"38.3150"	"3.8"
"2016-03-07"	"01:09:30.90"	"57.7530"	"36.3600"	"3.1"
"2016-03-13"	"03:03:19.10"	"55.5420"	"37.2000"	"4.2"
"2016-03-13"	"03:55:36.70"	"55.6140"	"37.1520"	"3.8"
"2016-03-13"	"19:49:00.25"	"56.2090"	"37.4620"	"3.3"
"2016-03-13"	"21:09:32.00"	"56.2050"	"37.5000"	"3.2"
"2016-03-14"	"05:00:52.80"	"58.3610"	"37.0620"	"3.2"
"2016-03-14"	"17:26:48.00"	"58.3830"	"37.2200"	"4.4"
"2016-03-15"	"22:47:42.10"	"58.4030"	"37.2130"	"3.3"
"2016-03-17"	"08:07:06.40"	"58.5330"	"36.9860"	"3.8"
"2016-03-22"	"20:48:27.10"	"55.5070"	"37.0290"	"3.0"
"2016-03-26"	"23:51:01.20"	"56.3510"	"38.1740"	"3.8"
"2016-03-29"	"20:46:12.50"	"58.6250"	"36.3990"	"3.7"
"2016-03-31"	"10:11:52.00"	"58.4380"	"37.1920"	"3.0"
"2016-04-02"	"00:42:05.50"	"56.4410"	"37.9040"	"3.5"
"2016-04-02"	"10:06:00.12"	"58.1990"	"37.3100"	"3.2"
"2016-04-06"	"12:15:29.70"	"57.2590"	"38.1730"	"3.2"
"2016-04-09"	"20:14:34.50"	"55.4060"	"36.3950"	"3.7"
"2016-04-10"	"01:01:39.00"	"55.3740"	"37.2760"	"3.0"
"2016-04-18"	"20:42:03.20"	"56.8430"	"37.1610"	"4.0"
"2016-04-18"	"21:36:50.40"	"56.8450"	"37.1600"	"3.5"
"2016-04-22"	"07:37:59.40"	"56.4360"	"37.0850"	"3.6"
"2016-04-25"	"19:50:28.30"	"55.4020"	"36.9170"	"3.3"
"2016-04-28"	"11:18:00.50"	"57.3900"	"37.7210"	"3.6"
"2016-05-10"	"15:18:18.90"	"56.3670"	"37.3530"	"3.0"
"2016-05-10"	"15:53:28.00"	"57.9490"	"36.7810"	"3.7"
"2016-05-11"	"12:38:32.70"	"58.3890"	"37.2780"	"3.2"
"2016-05-12"	"03:29:19.50"	"58.7680"	"37.0850"	"3.1"
"2016-05-13"	"11:00:30.20"	"56.9690"	"37.7140"	"3.1"
"2016-05-13"	"13:24:18.30"	"59.2240"	"36.0250"	"3.8"
"2016-05-15"	"06:31:53.20"	"55.9220"	"37.5800"	"3.0"
"2016-05-20"	"08:51:55.40"	"57.2020"	"38.1570"	"3.2"
"2016-05-21"	"13:32:39.20"	"56.1160"	"37.4760"	"3.2"
"2016-05-23"	"03:35:12.80"	"59.1830"	"35.9870"	"3.1"
