"date"	"time"	"long"	"lat"	"mag"
"2013-05-20"	"10:22:39.00"	"57.7680"	"26.7680"	"3.8"
"2013-05-20"	"10:47:49.00"	"57.6360"	"26.6440"	"3.6"
"2013-05-20"	"13:16:00.32"	"57.7910"	"26.6790"	"3.6"
"2013-05-20"	"18:20:26.50"	"57.6790"	"26.6560"	"4.1"
"2013-05-20"	"19:18:15.20"	"57.6360"	"26.6180"	"3.4"
"2013-05-20"	"19:20:45.80"	"57.8940"	"26.8560"	"3.2"
"2013-05-20"	"19:53:13.70"	"57.6660"	"26.6210"	"3.6"
"2013-05-20"	"20:27:42.70"	"57.6220"	"26.6300"	"3.9"
"2013-05-20"	"20:33:45.50"	"57.7520"	"26.7110"	"4.4"
"2013-05-20"	"22:39:41.50"	"57.4860"	"26.6090"	"3.3"
"2013-05-20"	"23:27:56.00"	"57.5810"	"26.5660"	"3.7"
"2013-05-21"	"17:41:00.55"	"57.7920"	"26.7150"	"4.1"
"2013-05-21"	"18:09:29.20"	"57.9320"	"26.7580"	"3.7"
"2013-05-21"	"18:30:00.70"	"57.4400"	"28.2840"	"3.8"
"2013-05-21"	"23:38:45.00"	"57.9770"	"26.7310"	"4.9"
"2013-05-23"	"12:06:29.80"	"57.9530"	"26.8170"	"3.4"
"2013-05-23"	"14:19:34.20"	"58.0370"	"26.8050"	"3.6"
"2013-05-25"	"05:33:58.90"	"57.7820"	"26.7230"	"3.8"
"2013-05-25"	"11:08:37.20"	"58.0170"	"26.8370"	"3.6"
"2013-05-26"	"00:02:35.80"	"58.0500"	"26.8100"	"3.2"
"2013-05-26"	"00:06:52.30"	"57.8620"	"26.7590"	"3.6"
"2013-05-26"	"00:28:37.50"	"57.7900"	"26.8170"	"3.8"
"2013-05-26"	"04:18:39.20"	"57.8800"	"26.7190"	"3.8"
"2013-05-26"	"04:46:22.50"	"57.6560"	"26.6640"	"3.4"
"2013-05-26"	"05:43:23.50"	"57.6710"	"27.2590"	"3.1"
"2013-05-26"	"07:46:35.70"	"58.0220"	"26.8340"	"3.8"
"2013-05-26"	"10:23:54.40"	"57.9780"	"26.8110"	"3.4"
"2013-05-26"	"20:05:24.90"	"57.8130"	"26.6720"	"3.8"
"2013-05-26"	"22:45:32.40"	"57.7910"	"26.6790"	"4.2"
"2013-05-26"	"22:50:21.70"	"57.6890"	"26.6900"	"3.6"
"2013-05-27"	"13:32:39.50"	"57.7100"	"26.6790"	"3.9"
"2013-05-27"	"17:01:01.30"	"57.5920"	"26.6350"	"3.0"
"2013-05-27"	"18:34:53.50"	"57.7730"	"26.7320"	"3.2"
"2013-05-28"	"03:27:13.10"	"57.8060"	"26.7590"	"3.5"
"2013-05-29"	"21:06:19.90"	"57.9480"	"26.7520"	"3.2"
"2013-05-29"	"22:12:12.80"	"57.9720"	"26.8230"	"3.2"
"2013-05-30"	"05:19:41.80"	"57.6590"	"26.6870"	"3.7"
"2013-05-30"	"14:17:56.10"	"58.0210"	"26.8990"	"3.5"
"2013-05-30"	"17:18:26.20"	"57.7240"	"26.7050"	"4.4"
"2013-05-30"	"19:15:30.00"	"57.7390"	"26.7250"	"4.5"
"2013-05-30"	"19:31:31.30"	"57.7980"	"26.7570"	"3.8"
"2013-05-30"	"23:30:28.50"	"57.5440"	"26.6460"	"3.6"
"2013-05-31"	"05:20:03.00"	"57.8550"	"26.7400"	"4.9"
"2013-06-01"	"12:41:07.90"	"57.9570"	"26.8180"	"3.3"
"2013-06-01"	"18:36:49.40"	"58.1570"	"26.8310"	"3.4"
"2013-06-02"	"04:22:06.10"	"57.8050"	"27.1420"	"3.3"
"2013-06-03"	"19:56:08.80"	"57.6600"	"26.7010"	"3.3"
"2013-06-03"	"20:42:07.20"	"57.4740"	"27.4530"	"3.2"
"2013-06-04"	"03:37:36.40"	"58.1060"	"26.7990"	"3.6"
"2013-06-04"	"12:48:10.70"	"57.9890"	"26.7500"	"3.9"
"2013-06-05"	"03:32:54.00"	"57.8860"	"26.7400"	"3.8"
"2013-06-05"	"05:22:00.35"	"57.8950"	"26.7850"	"3.6"
"2013-06-05"	"05:34:38.50"	"57.8380"	"26.7450"	"4.3"
"2013-06-05"	"06:19:30.90"	"57.7720"	"26.7010"	"3.2"
"2013-06-05"	"09:33:00.52"	"57.9180"	"26.8900"	"4.2"
"2013-06-06"	"07:44:31.90"	"58.2170"	"26.8580"	"3.7"
"2013-06-06"	"12:00:30.70"	"57.7960"	"27.1860"	"3.2"
"2013-06-06"	"16:50:54.20"	"58.0600"	"26.8210"	"3.9"
"2013-06-06"	"16:56:11.50"	"57.9370"	"26.7360"	"4.1"
"2013-06-06"	"18:34:21.50"	"58.4300"	"26.8780"	"3.2"
"2013-06-07"	"00:22:29.00"	"57.9110"	"26.7730"	"3.2"
"2013-06-09"	"02:06:09.30"	"57.7440"	"26.7170"	"3.8"
"2013-06-11"	"00:09:45.40"	"57.7520"	"26.7900"	"3.9"
"2013-06-11"	"01:27:14.50"	"57.7870"	"27.1280"	"3.4"
"2013-06-12"	"06:35:10.70"	"57.7750"	"26.7260"	"3.9"
"2013-06-12"	"17:23:54.90"	"57.5180"	"26.5800"	"3.9"
"2013-06-13"	"21:29:00.10"	"58.2070"	"26.9130"	"3.2"
"2013-06-14"	"05:27:27.20"	"57.2940"	"26.2860"	"3.4"
"2013-06-14"	"18:51:08.40"	"58.0320"	"26.8240"	"3.6"
"2013-06-15"	"01:00:52.80"	"57.8090"	"26.7350"	"3.2"
"2013-06-15"	"22:30:04.50"	"58.1280"	"26.7600"	"3.6"
"2013-06-16"	"03:12:02.40"	"57.8060"	"26.6990"	"4.1"
"2013-06-16"	"16:05:26.00"	"57.8270"	"26.8060"	"3.2"
"2013-06-16"	"22:39:43.70"	"57.8100"	"26.7380"	"4.1"
"2013-06-18"	"21:50:57.20"	"57.9610"	"26.7630"	"4.3"
"2013-06-19"	"13:26:37.50"	"57.6660"	"26.7780"	"4.0"
"2013-06-19"	"16:26:59.50"	"60.0920"	"26.8930"	"4.4"
"2013-06-19"	"20:05:22.50"	"57.6720"	"26.7600"	"4.2"
"2013-06-20"	"00:30:14.70"	"57.8530"	"26.8480"	"3.4"
"2013-06-20"	"07:22:50.50"	"57.7990"	"26.7540"	"3.7"
"2013-06-21"	"01:12:00.28"	"57.9640"	"26.7650"	"3.6"
"2013-06-21"	"17:35:37.20"	"57.8280"	"26.7280"	"3.6"
"2013-06-22"	"07:22:25.80"	"57.8450"	"26.7360"	"3.9"
"2013-06-22"	"18:26:21.30"	"57.7260"	"26.7810"	"3.9"
"2013-06-22"	"20:42:22.40"	"57.7310"	"26.6900"	"3.2"
"2013-06-22"	"22:02:27.00"	"57.6420"	"26.6020"	"3.2"
"2013-06-23"	"03:41:33.90"	"57.4680"	"27.0540"	"3.7"
"2013-06-23"	"08:23:18.80"	"57.5120"	"27.0680"	"3.6"
"2013-06-23"	"12:21:25.00"	"57.7170"	"26.6390"	"3.6"
"2013-06-24"	"03:48:47.10"	"57.8840"	"26.7280"	"4.0"
"2013-06-25"	"22:35:00.48"	"57.7460"	"26.6400"	"4.2"
"2013-06-27"	"04:37:00.60"	"57.7300"	"26.6750"	"3.8"
"2013-06-27"	"15:18:48.80"	"57.6870"	"26.6160"	"3.7"
"2013-06-28"	"02:43:01.00"	"57.7160"	"26.5110"	"3.8"
"2013-06-28"	"05:09:41.80"	"57.5980"	"26.6090"	"3.4"
"2013-06-30"	"04:24:04.30"	"58.4090"	"27.1530"	"4.3"
"2013-06-30"	"16:25:31.50"	"57.9440"	"26.7840"	"4.7"
"2013-07-01"	"05:16:00.58"	"57.6110"	"26.7630"	"3.6"
"2013-07-01"	"19:03:54.70"	"57.4610"	"28.2830"	"4.4"
"2013-07-01"	"19:33:01.70"	"57.9150"	"26.8270"	"3.3"
"2013-07-02"	"01:31:00.60"	"57.4880"	"28.3550"	"3.2"
"2013-07-05"	"00:39:00.36"	"57.5300"	"28.2180"	"3.2"
"2013-07-05"	"23:34:03.30"	"57.9230"	"26.6650"	"3.4"
"2013-07-06"	"05:42:22.50"	"57.8130"	"27.1110"	"3.5"
"2013-07-12"	"14:03:33.80"	"57.7560"	"26.9110"	"4.1"
"2013-07-16"	"06:49:58.50"	"57.5360"	"26.5790"	"4.2"
"2013-07-16"	"12:16:08.20"	"57.7750"	"26.7190"	"3.2"
"2013-07-17"	"00:09:27.20"	"57.7190"	"27.0500"	"3.0"
"2013-07-17"	"11:55:28.50"	"57.8710"	"26.7250"	"4.5"
"2013-07-18"	"04:04:29.40"	"57.8970"	"26.8220"	"3.7"
"2013-07-18"	"04:55:27.20"	"57.8690"	"26.7120"	"4.4"
"2013-07-18"	"05:36:25.30"	"58.0460"	"26.8150"	"3.5"
"2013-07-18"	"09:53:26.90"	"57.7200"	"26.7750"	"3.8"
"2013-07-18"	"16:24:52.00"	"57.8220"	"26.7460"	"3.6"
"2013-07-18"	"18:27:00.07"	"58.0700"	"26.8200"	"3.5"
"2013-07-18"	"20:49:00.36"	"57.8760"	"26.8280"	"3.8"
"2013-07-19"	"21:05:46.30"	"57.7880"	"26.7110"	"3.9"
"2013-07-20"	"02:43:28.90"	"57.7800"	"26.7890"	"3.7"
"2013-07-20"	"17:25:21.80"	"59.7060"	"26.5900"	"3.9"
"2013-07-24"	"00:20:25.80"	"57.8340"	"26.8040"	"3.3"
"2013-07-30"	"22:37:42.00"	"58.0550"	"26.7580"	"4.1"
"2013-07-31"	"08:41:00.40"	"57.9380"	"27.0540"	"3.2"
"2013-07-31"	"22:09:03.90"	"57.7440"	"26.7230"	"4.2"
"2013-08-02"	"21:45:54.50"	"57.7490"	"26.6540"	"3.3"
"2013-08-18"	"00:41:04.50"	"57.6620"	"26.6630"	"3.2"
"2013-08-18"	"04:45:08.90"	"57.7970"	"26.7030"	"3.3"
"2013-08-26"	"12:40:54.50"	"57.7470"	"26.7560"	"3.8"
"2013-08-30"	"13:28:37.80"	"57.9440"	"26.7390"	"3.0"
"2013-09-07"	"13:42:30.20"	"58.1150"	"26.8520"	"3.2"
"2013-09-13"	"15:46:27.70"	"58.0150"	"26.6980"	"3.1"
"2013-09-16"	"13:56:32.70"	"57.5050"	"27.4950"	"3.1"
"2013-09-24"	"19:36:46.40"	"57.7120"	"27.5800"	"3.6"
"2013-09-25"	"16:18:37.90"	"57.5700"	"27.7350"	"4.4"
"2013-09-26"	"02:33:23.30"	"57.5980"	"27.7430"	"3.0"
"2013-09-29"	"09:08:00.13"	"57.8080"	"27.5760"	"3.1"
"2013-09-30"	"03:44:50.10"	"60.3760"	"26.9330"	"4.8"
"2013-10-01"	"10:26:26.90"	"56.6460"	"26.9440"	"3.1"
"2013-10-07"	"00:16:04.40"	"57.2690"	"26.9690"	"3.7"
"2013-10-08"	"16:14:33.40"	"57.2380"	"26.9510"	"3.7"
"2013-10-16"	"03:44:14.90"	"57.9210"	"26.8170"	"3.8"
"2013-10-25"	"08:45:41.50"	"58.0020"	"26.7870"	"3.5"
"2013-11-07"	"23:38:50.90"	"57.8030"	"26.7000"	"4.2"
"2013-11-08"	"04:12:47.70"	"61.3950"	"26.9870"	"3.8"
"2013-11-08"	"12:07:57.20"	"56.9820"	"27.4560"	"3.2"
"2013-11-16"	"13:32:14.50"	"58.2440"	"26.8590"	"3.8"
"2013-11-24"	"22:32:41.90"	"58.1450"	"26.8360"	"3.1"
"2013-11-27"	"07:25:43.30"	"57.0220"	"26.7430"	"4.8"
"2013-11-29"	"07:38:21.00"	"57.7680"	"26.7210"	"3.5"
"2013-12-01"	"10:14:34.00"	"57.5820"	"26.8680"	"3.9"
"2013-12-02"	"19:33:44.40"	"57.6650"	"27.0190"	"3.0"
"2013-12-06"	"09:06:38.90"	"56.9050"	"27.4660"	"3.5"
"2013-12-10"	"11:01:07.10"	"57.0130"	"27.3600"	"3.3"
"2013-12-18"	"14:04:00.20"	"57.6940"	"27.3250"	"3.4"
"2013-12-19"	"06:08:00.44"	"57.7870"	"27.2450"	"3.2"
"2013-12-21"	"06:30:37.30"	"57.7600"	"26.7350"	"3.4"
"2013-12-22"	"21:47:42.90"	"62.6650"	"27.0540"	"4.2"
"2013-12-25"	"23:14:40.20"	"57.7590"	"26.8540"	"3.2"
"2013-12-27"	"08:06:35.10"	"61.1680"	"26.6980"	"4.1"
"2014-01-06"	"01:39:00.42"	"61.8080"	"27.0790"	"4.1"
"2014-01-10"	"01:06:01.40"	"56.9350"	"27.4480"	"3.0"
"2014-01-21"	"03:14:38.50"	"57.6290"	"26.6440"	"3.3"
"2014-01-30"	"16:01:00.43"	"62.7770"	"25.1240"	"4.8"
"2014-02-02"	"14:26:45.50"	"57.7850"	"26.7110"	"5.4"
"2014-02-02"	"14:46:12.50"	"57.7790"	"26.7150"	"4.2"
"2014-02-02"	"15:05:30.00"	"57.7660"	"26.7330"	"3.6"
"2014-02-02"	"15:16:20.40"	"57.7660"	"26.7180"	"3.9"
"2014-02-02"	"15:46:04.50"	"57.7420"	"26.7330"	"3.7"
"2014-02-02"	"23:56:34.20"	"57.7330"	"26.7270"	"3.7"
"2014-02-03"	"05:00:00.00"	"57.6640"	"26.7910"	"3.9"
"2014-02-03"	"19:00:28.40"	"57.7580"	"26.7080"	"4.5"
"2014-02-05"	"08:30:10.70"	"57.8140"	"26.7700"	"3.7"
"2014-02-05"	"10:59:43.30"	"57.7630"	"26.7140"	"3.8"
"2014-02-06"	"03:40:03.80"	"57.8690"	"26.7430"	"3.8"
"2014-02-07"	"19:43:31.50"	"57.7530"	"26.7400"	"4.3"
"2014-02-11"	"00:46:42.50"	"57.8740"	"26.5680"	"3.8"
"2014-02-11"	"04:09:27.00"	"57.8340"	"26.6160"	"3.5"
"2014-02-11"	"11:17:13.40"	"57.8550"	"26.5970"	"3.4"
"2014-02-11"	"18:25:00.14"	"56.9150"	"27.5320"	"3.2"
"2014-02-13"	"05:12:55.90"	"57.8650"	"26.6340"	"3.7"
"2014-02-15"	"21:16:20.30"	"56.9540"	"27.3660"	"3.3"
"2014-02-17"	"09:34:39.90"	"57.4950"	"27.5240"	"3.8"
"2014-02-19"	"01:03:59.20"	"57.9000"	"26.5700"	"4.1"
"2014-02-19"	"22:24:29.50"	"57.8900"	"26.7410"	"3.3"
"2014-02-21"	"05:45:47.70"	"57.8670"	"26.6390"	"3.4"
"2014-02-25"	"10:58:37.40"	"57.4130"	"28.0770"	"3.2"
"2014-02-26"	"19:06:04.90"	"57.8520"	"26.5710"	"4.0"
"2014-03-01"	"14:30:33.40"	"57.7680"	"26.7260"	"3.5"
"2014-03-01"	"20:36:41.10"	"57.8490"	"26.7170"	"3.4"
"2014-03-02"	"18:39:53.90"	"57.4580"	"27.6580"	"3.4"
"2014-03-05"	"02:22:00.30"	"57.4530"	"27.6950"	"3.1"
"2014-03-06"	"17:00:04.50"	"57.8560"	"28.0180"	"3.8"
"2014-03-09"	"19:09:02.70"	"57.9940"	"26.2490"	"3.1"
"2014-03-11"	"18:41:44.10"	"57.8360"	"26.5910"	"3.8"
"2014-03-16"	"14:34:41.20"	"57.8880"	"28.1630"	"4.8"
"2014-03-18"	"05:04:40.00"	"58.0390"	"26.4890"	"3.9"
"2014-03-19"	"11:34:29.00"	"57.7100"	"26.5420"	"3.3"
"2014-03-22"	"03:44:00.15"	"57.7420"	"26.8160"	"3.0"
"2014-03-26"	"09:07:45.00"	"57.7220"	"27.5020"	"3.8"
"2014-03-28"	"22:52:41.70"	"58.9710"	"27.3200"	"3.9"
"2014-03-31"	"13:02:00.59"	"57.8620"	"28.1540"	"3.0"
"2014-04-01"	"06:37:20.10"	"57.8000"	"28.1750"	"4.6"
"2014-04-04"	"03:46:08.10"	"57.4310"	"28.2470"	"3.9"
"2014-04-12"	"06:02:18.70"	"56.7440"	"27.3050"	"3.8"
"2014-04-26"	"00:40:42.20"	"56.8180"	"26.6300"	"3.6"
"2014-05-08"	"16:44:48.70"	"57.9660"	"27.0970"	"3.2"
"2014-05-09"	"00:08:45.10"	"57.5200"	"27.9030"	"4.9"
"2014-05-09"	"00:28:05.10"	"57.5010"	"27.9510"	"3.2"
"2014-05-09"	"06:17:00.27"	"57.5160"	"27.9000"	"4.5"
"2014-05-10"	"13:11:47.50"	"57.6620"	"28.0560"	"3.2"
"2014-05-11"	"00:07:39.90"	"57.8040"	"27.3000"	"3.3"
"2014-05-15"	"21:08:00.37"	"56.9500"	"27.5930"	"3.1"
"2014-05-27"	"17:38:06.40"	"56.9100"	"27.5520"	"3.8"
"2014-05-29"	"23:17:11.90"	"57.8210"	"26.7820"	"3.6"
"2014-06-02"	"22:51:17.30"	"57.3700"	"27.8380"	"5.0"
"2014-06-09"	"22:50:30.70"	"57.4260"	"28.1430"	"3.2"
"2014-06-16"	"23:35:42.40"	"57.4590"	"27.6460"	"3.8"
"2014-06-20"	"07:19:24.90"	"56.9660"	"27.5250"	"3.3"
"2014-06-25"	"14:20:18.90"	"57.5700"	"28.0310"	"3.8"
"2014-06-25"	"21:03:20.20"	"56.8300"	"27.2120"	"3.0"
"2014-06-27"	"04:32:00.18"	"57.7240"	"27.3020"	"3.7"
"2014-06-29"	"18:41:35.90"	"57.4760"	"28.2600"	"3.6"
"2014-06-30"	"01:45:01.70"	"57.8390"	"27.2740"	"4.0"
"2014-06-30"	"01:55:54.00"	"57.8810"	"27.1970"	"3.8"
"2014-07-07"	"02:11:14.20"	"56.9250"	"27.5020"	"3.6"
"2014-07-07"	"03:10:04.40"	"56.9750"	"27.2850"	"3.2"
"2014-07-12"	"06:34:30.20"	"57.8290"	"27.7790"	"3.1"
"2014-07-22"	"15:22:40.90"	"57.3650"	"27.5900"	"5.1"
"2014-07-22"	"15:33:18.00"	"57.3800"	"27.5110"	"3.9"
"2014-07-23"	"01:09:38.30"	"57.3050"	"27.7880"	"3.2"
"2014-07-23"	"20:38:00.38"	"57.3930"	"27.5770"	"3.1"
"2014-07-25"	"07:54:10.70"	"57.3770"	"27.5480"	"3.2"
"2014-07-26"	"10:48:41.40"	"57.1580"	"26.7390"	"4.2"
"2014-07-26"	"11:21:24.20"	"57.1160"	"26.7130"	"3.5"
"2014-07-30"	"07:46:13.80"	"57.8200"	"27.8970"	"3.9"
"2014-08-14"	"19:47:51.30"	"57.4120"	"27.5700"	"3.1"
"2014-08-15"	"22:03:22.20"	"56.8700"	"27.1740"	"3.2"
"2014-08-16"	"07:42:40.00"	"57.1680"	"27.8820"	"3.3"
"2014-08-18"	"17:10:42.20"	"57.4490"	"27.9450"	"3.4"
"2014-08-19"	"01:03:31.30"	"57.4310"	"27.9650"	"3.4"
"2014-08-29"	"10:52:39.80"	"57.2570"	"27.8900"	"3.2"
"2014-08-31"	"12:14:00.43"	"57.5350"	"27.8360"	"4.4"
"2014-09-02"	"16:53:49.80"	"57.4960"	"28.3630"	"3.1"
"2014-09-07"	"09:56:35.80"	"57.4020"	"28.0610"	"3.1"
"2014-09-14"	"03:40:21.20"	"57.3790"	"27.5500"	"4.0"
"2014-09-21"	"01:17:09.10"	"57.3950"	"27.6830"	"3.4"
"2014-09-24"	"15:56:17.80"	"57.4220"	"28.1540"	"3.6"
"2014-09-24"	"18:44:09.80"	"57.7430"	"27.7150"	"4.5"
"2014-09-28"	"03:33:42.50"	"57.4580"	"27.9160"	"3.2"
"2014-09-29"	"04:34:51.80"	"57.3450"	"28.1030"	"3.4"
"2014-10-01"	"02:33:10.50"	"57.4700"	"28.2470"	"3.2"
"2014-10-05"	"00:50:05.00"	"62.5470"	"26.7030"	"4.0"
"2014-10-07"	"17:38:48.50"	"57.6790"	"27.7850"	"3.4"
"2014-10-07"	"17:44:00.09"	"57.5440"	"27.8930"	"3.1"
"2014-10-07"	"17:49:45.90"	"57.7550"	"27.6080"	"3.7"
"2014-10-07"	"19:10:12.00"	"57.4560"	"27.8790"	"3.2"
"2014-10-08"	"05:47:28.90"	"57.5100"	"27.9360"	"3.2"
"2014-10-08"	"05:59:37.30"	"57.6330"	"27.8600"	"3.9"
"2014-10-08"	"06:01:58.40"	"57.5270"	"27.9360"	"3.3"
"2014-10-10"	"11:01:35.90"	"57.4470"	"27.9840"	"3.0"
"2014-10-11"	"00:24:29.00"	"58.2080"	"26.9940"	"3.0"
"2014-10-11"	"21:38:47.40"	"57.6100"	"28.1830"	"3.5"
"2014-10-15"	"18:23:05.70"	"57.8180"	"28.2030"	"3.2"
"2014-10-17"	"01:39:19.40"	"57.4930"	"27.5010"	"4.0"
"2014-10-21"	"22:47:02.90"	"57.4650"	"27.5430"	"4.8"
"2014-10-23"	"01:23:15.20"	"57.8380"	"26.7410"	"3.8"
"2014-10-24"	"12:38:56.30"	"57.4000"	"27.7720"	"5.2"
"2014-10-24"	"13:39:35.10"	"57.4060"	"27.7780"	"3.8"
"2014-10-24"	"19:11:53.30"	"57.7760"	"27.9990"	"3.0"
"2014-10-25"	"12:40:59.10"	"57.4290"	"27.7610"	"4.1"
"2014-10-26"	"10:13:48.40"	"57.6770"	"28.1230"	"3.9"
"2014-10-30"	"04:55:33.30"	"57.6970"	"28.4020"	"3.4"
"2014-11-01"	"18:20:24.10"	"57.5290"	"27.6080"	"3.2"
"2014-11-14"	"13:17:46.70"	"57.3320"	"27.9950"	"3.2"
"2014-11-18"	"20:55:06.10"	"57.7440"	"28.1340"	"3.2"
"2014-11-19"	"05:21:41.30"	"57.4180"	"27.7610"	"4.1"
"2014-11-21"	"02:57:51.70"	"57.3750"	"27.9910"	"3.4"
"2014-11-24"	"17:42:19.00"	"57.3560"	"27.9370"	"3.2"
"2014-11-26"	"17:29:52.90"	"57.3510"	"27.5570"	"3.2"
"2014-12-22"	"18:50:23.50"	"57.7180"	"26.8000"	"3.5"
"2014-12-23"	"10:30:43.30"	"57.4310"	"27.5570"	"3.3"
"2015-01-03"	"04:39:34.50"	"57.4170"	"28.2320"	"3.0"
"2015-01-18"	"04:12:45.50"	"57.7540"	"26.8050"	"3.5"
"2015-01-26"	"13:51:16.10"	"57.9360"	"27.1890"	"3.3"
"2015-02-03"	"01:50:23.00"	"57.5060"	"28.3570"	"3.1"
"2015-02-10"	"18:49:48.30"	"57.2740"	"28.0570"	"3.9"
"2015-03-01"	"12:02:25.00"	"57.9710"	"27.3940"	"3.5"
"2015-03-02"	"17:22:48.00"	"56.8510"	"27.3410"	"3.0"
"2015-03-08"	"19:10:48.90"	"57.4160"	"27.8860"	"3.0"
"2015-03-13"	"06:00:34.30"	"57.4380"	"27.5410"	"4.5"
"2015-03-18"	"08:35:18.20"	"57.4580"	"26.8960"	"3.7"
"2015-03-28"	"17:03:48.40"	"61.2050"	"27.1210"	"4.0"
"2015-03-29"	"04:16:19.80"	"57.6800"	"26.9400"	"5.1"
"2015-04-04"	"16:31:09.10"	"57.8630"	"27.4430"	"3.5"
"2015-04-04"	"19:11:19.00"	"57.7820"	"27.5040"	"3.4"
"2015-04-10"	"20:52:23.00"	"57.8850"	"26.7560"	"3.7"
"2015-04-11"	"13:41:44.00"	"57.9100"	"26.8270"	"3.8"
"2015-04-29"	"01:47:00.38"	"57.5620"	"27.9960"	"3.7"
"2015-05-03"	"20:43:36.40"	"62.8810"	"25.0830"	"4.5"
"2015-05-04"	"11:30:00.39"	"61.1540"	"26.3300"	"5.2"
"2015-05-13"	"14:35:17.70"	"62.4930"	"26.8500"	"4.7"
"2015-05-13"	"20:27:20.90"	"57.7000"	"28.0090"	"4.6"
"2015-05-13"	"20:53:35.90"	"57.5780"	"28.0360"	"3.1"
"2015-05-24"	"00:39:14.70"	"57.3050"	"26.1360"	"4.2"
"2015-05-27"	"21:11:14.40"	"57.3090"	"27.9050"	"3.8"
"2015-06-06"	"21:29:48.80"	"57.7540"	"26.7550"	"3.6"
"2015-06-07"	"04:40:43.20"	"57.6340"	"28.0780"	"3.6"
"2015-06-15"	"12:11:00.26"	"56.8230"	"27.2010"	"3.2"
"2015-06-28"	"19:38:51.00"	"57.5390"	"28.2790"	"3.5"
"2015-07-01"	"00:00:00.26"	"57.4930"	"28.2530"	"3.2"
"2015-07-01"	"06:43:24.70"	"57.5280"	"28.2850"	"4.5"
"2015-07-01"	"06:45:53.70"	"57.5040"	"28.3060"	"4.0"
"2015-07-01"	"07:04:52.10"	"57.5180"	"28.2600"	"3.8"
"2015-07-01"	"07:23:43.50"	"57.4920"	"28.2640"	"3.2"
"2015-07-01"	"16:19:57.50"	"57.5450"	"28.2690"	"3.0"
"2015-07-04"	"22:44:02.40"	"57.3190"	"28.0450"	"3.7"
"2015-08-07"	"04:25:17.10"	"57.2650"	"26.0680"	"4.2"
"2015-08-12"	"22:10:37.10"	"57.6510"	"28.0390"	"3.8"
"2015-08-13"	"00:26:04.80"	"57.6040"	"28.0930"	"3.2"
"2015-08-30"	"00:23:56.30"	"57.7440"	"28.0160"	"3.3"
"2015-09-02"	"15:02:29.10"	"57.4980"	"28.2690"	"3.0"
"2015-09-19"	"22:23:49.20"	"57.4020"	"27.9270"	"3.9"
"2015-10-28"	"08:08:20.20"	"56.9180"	"27.4730"	"3.5"
"2015-11-03"	"13:53:14.80"	"57.6920"	"28.2100"	"3.5"
"2015-11-07"	"11:03:00.01"	"57.5210"	"28.0670"	"3.0"
"2015-11-07"	"15:20:28.40"	"61.1870"	"25.7060"	"3.8"
"2015-11-09"	"01:37:42.40"	"57.8400"	"27.6570"	"4.3"
"2015-11-19"	"07:14:13.00"	"57.6850"	"27.6850"	"3.4"
"2015-11-26"	"22:46:45.70"	"57.6870"	"27.5830"	"3.5"
"2015-12-10"	"21:15:37.10"	"57.4500"	"28.2820"	"3.1"
"2015-12-11"	"03:31:39.10"	"57.4340"	"28.2370"	"3.2"
"2015-12-15"	"18:43:43.30"	"57.5440"	"28.0250"	"3.0"
"2015-12-27"	"01:34:00.56"	"57.8420"	"27.9590"	"3.1"
"2015-12-27"	"01:52:02.00"	"57.8000"	"27.9940"	"4.1"
"2015-12-27"	"03:48:55.30"	"57.7020"	"28.0360"	"3.8"
"2015-12-31"	"11:27:37.00"	"56.8730"	"26.6530"	"4.0"
"2016-01-10"	"22:24:00.20"	"62.3150"	"25.2350"	"4.0"
"2016-01-11"	"15:53:38.10"	"57.4720"	"27.8260"	"4.7"
"2016-01-11"	"15:57:24.20"	"57.4490"	"27.9190"	"3.6"
"2016-01-16"	"15:59:00.20"	"57.7310"	"26.1160"	"3.9"
"2016-01-16"	"21:46:12.40"	"62.8140"	"25.2390"	"4.1"
"2016-01-18"	"12:18:30.10"	"62.4280"	"26.7560"	"3.8"
"2016-01-18"	"16:16:06.30"	"57.6500"	"27.7040"	"3.2"
"2016-01-18"	"16:31:41.80"	"57.4610"	"27.9470"	"3.7"
"2016-01-25"	"19:48:03.00"	"57.6350"	"27.3550"	"3.5"
"2016-01-30"	"16:07:38.20"	"57.4490"	"28.2920"	"3.3"
"2016-02-01"	"23:21:35.50"	"62.2460"	"26.4770"	"4.0"
"2016-02-20"	"01:42:15.00"	"57.5260"	"28.2340"	"3.7"
"2016-03-01"	"23:05:25.40"	"57.5780"	"28.1220"	"4.0"
"2016-03-02"	"07:16:07.40"	"57.6290"	"27.7590"	"3.5"
"2016-03-02"	"07:42:13.80"	"57.3620"	"28.1310"	"3.0"
"2016-03-14"	"17:56:00.18"	"58.0340"	"27.0090"	"3.2"
"2016-03-23"	"03:02:15.00"	"57.3350"	"27.9270"	"3.0"
"2016-03-24"	"02:17:00.46"	"57.4130"	"26.3720"	"3.3"
"2016-03-30"	"02:07:35.20"	"57.4460"	"28.2380"	"3.2"
"2016-03-30"	"20:38:51.50"	"57.4620"	"28.0220"	"3.1"
"2016-04-14"	"07:16:49.90"	"57.9430"	"27.0130"	"3.8"
"2016-04-28"	"22:22:37.10"	"57.5110"	"28.3080"	"3.2"
"2016-04-29"	"00:32:19.20"	"57.9440"	"27.9360"	"3.4"
